"Query.Mass","Matched.Compound","Matched.Form","Mass.Diff"
"98.0235849634791","C00402","M-H4O2+H[1+]","8.49670909985889e-06"
"546.966284150489","C00700","M+Na[1+]","0.00230768371898193"
"293.097252958992","C00284","M+H[1+]","0.00072350777804786"
"184.030046668214","C00102","M-HCOOK+H[1+]","0.00132979855604276"
"182.945561945319","C00009","M+HCOOK[1+]","8.54785490105314e-05"
"105.095138242953","C00576","M(S34)+H[1+]","0.000161776183006168"
"184.983270643424","C00026","M+K[1+]","0.00100582334601995"
"100.111975469205","C00571","M+H[1+]","0.00010099756498505"
"100.111975469205","C01389","M(C13)+3H[3+]","0.000999002435008833"
"171.10062173883","C01092","M-NH3+H[1+]","0.00095472794001239"
"171.10062173883","C01014","M+H2O+H[1+]","0.00095472794001239"
"286.941136718564","C00703","M+HCOOK[1+]","0.00196025179400294"
"286.941136718564","C01319","M+HCOOK[1+]","0.00196025179400294"
"156.101773860053","C00483","M+H2O+H[1+]","0.000202606717039089"
"156.101773860053","C00535","M+H+Na[2+]","0.000952606717049775"
"156.101773860053","C00674","M+H+Na[2+]","0.000952606717049775"
"156.101773860053","C00788","M-CO+H[1+]","2.60671700402781e-06"
"156.101773860053","C01183","M+H2O+H[1+]","0.000202606717039089"
"156.101773860053","C01227","M+H+Na[2+]","0.000952606717049775"
"225.015487311683","C00085","M-H4O2+H[1+]","0.000289155087017434"
"225.015487311683","C00092","M-H4O2+H[1+]","0.000289155087017434"
"225.015487311683","C00103","M-H4O2+H[1+]","0.000289155087017434"
"225.015487311683","C00275","M-H4O2+H[1+]","0.000289155087017434"
"225.015487311683","C00446","M-H4O2+H[1+]","0.000289155087017434"
"225.015487311683","C00502","M+NaCl[1+]","0.00191084491299875"
"225.015487311683","C00545","M+NaCl[1+]","0.00191084491299875"
"225.015487311683","C00636","M-H4O2+H[1+]","0.000289155087017434"
"225.015487311683","C00663","M-H4O2+H[1+]","0.000289155087017434"
"225.015487311683","C00668","M-H4O2+H[1+]","0.000289155087017434"
"225.015487311683","C00758","M+Na[1+]","0.000389155087020754"
"225.015487311683","C00841","M+Na[1+]","0.000389155087020754"
"225.015487311683","C00878","M+NaCl[1+]","0.00191084491299875"
"225.015487311683","C01002","M-H4O2+H[1+]","0.000289155087017434"
"225.015487311683","C01094","M-H4O2+H[1+]","0.000289155087017434"
"225.015487311683","C01097","M-H4O2+H[1+]","0.000289155087017434"
"225.015487311683","C01113","M-H4O2+H[1+]","0.000289155087017434"
"225.015487311683","C01171","M-H4O2+H[1+]","0.000289155087017434"
"225.015487311683","C01172","M-H4O2+H[1+]","0.000289155087017434"
"225.015487311683","C01177","M-H4O2+H[1+]","0.000289155087017434"
"178.058508161424","C01173","M(C13)+H[1+]","0.000531694653972181"
"178.058508161424","C00135","M+Na[1+]","0.000268305346025954"
"178.058508161424","C00768","M+Na[1+]","0.000268305346025954"
"178.058508161424","C01162","M+Na[1+]","0.000268305346025954"
"250.970929841797","C01272","M+2H[2+]","0.000696624973016924"
"235.092007637023","C01418","M-H2O+H[1+]","0.000468829747006794"
"104.048272498505","C00989","M[1+]","0.000972498504992814"
"104.048272498505","C01089","M[1+]","0.000972498504992814"
"104.048272498505","C01188","M[1+]","0.000972498504992814"
"175.071216610013","C00439","M+H[1+]","0.000159856756994259"
"604.97359391905","C01228","M(C13)+H[1+]","0.00591745227995943"
"197.001782043123","C00447","M+H+Na[2+]","0.000205576352982462"
"559.118537914351","C00927","M+NaCl[1+]","0.00163855241896727"
"317.225596552831","C00410","M(S34)+H[1+]","0.0020799139389851"
"123.020361029713","C00557","M+K[1+]","8.45629430017425e-05"
"133.105160396273","C00123","M(C13)+H[1+]","0.000116070497028886"
"133.105160396273","C00407","M(C13)+H[1+]","0.000116070497028886"
"277.142871548865","C00859","M-C3H4O2+H[1+]","0.000604917905036473"
"188.091589573046","C00314","M+H2O+H[1+]","0.000186893724020365"
"188.091589573046","C00547","M+H2O+H[1+]","0.000186893724020365"
"101.115375559035","C00571","M(C13)+H[1+]","0.000100907734989164"
"91.0582474381465","C00041","M(C13)+H[1+]","0.000129028623504723"
"91.0582474381465","C00099","M(C13)+H[1+]","0.000129028623504723"
"91.0582474381465","C00133","M(C13)+H[1+]","0.000129028623504723"
"91.0582474381465","C00213","M(C13)+H[1+]","0.000129028623504723"
"91.0582474381465","C01401","M(C13)+H[1+]","0.000129028623504723"
"315.079032201139","C00284","M+Na[1+]","0.000944265631062535"
"136.007948295486","C00015","M(C13)+3H[3+]","0.00112817128402298"
"136.007948295486","C01008","M+NaCl[1+]","0.000428171284028167"
"324.288880161152","C00836","M+Na[1+]","0.00150369438205189"
"470.987104575608","C01344","M+NaCl[1+]","0.00272810883797092"
"181.071807312331","C00031","M+H[1+]","0.00113084556099352"
"181.071807312331","C00095","M+H[1+]","0.00113084556099352"
"181.071807312331","C00124","M+H[1+]","0.00113084556099352"
"181.071807312331","C00137","M+H[1+]","0.00113084556099352"
"181.071807312331","C00159","M+H[1+]","0.00113084556099352"
"181.071807312331","C00221","M+H[1+]","0.00113084556099352"
"181.071807312331","C00247","M+H[1+]","0.00113084556099352"
"181.071807312331","C00267","M+H[1+]","0.00113084556099352"
"181.071807312331","C00737","M+H[1+]","0.00113084556099352"
"181.071807312331","C00738","M+H[1+]","0.00113084556099352"
"181.071807312331","C00764","M+H[1+]","0.00113084556099352"
"181.071807312331","C00795","M+H[1+]","0.00113084556099352"
"181.071807312331","C00936","M+H[1+]","0.00113084556099352"
"181.071807312331","C00962","M+H[1+]","0.00113084556099352"
"181.071807312331","C00984","M+H[1+]","0.00113084556099352"
"181.071807312331","C00478","M+H2O+H[1+]","0.00113084556099352"
"181.071807312331","C01088","M+H2O+H[1+]","0.00113084556099352"
"180.086777787907","C00329","M+H[1+]","0.000101321137009336"
"180.086777787907","C01214","M+H[1+]","0.000101321137009336"
"180.086777787907","C00559","M-C3H4O2+H[1+]","0.00119867886297698"
"180.086777787907","C00579","M-CO+H[1+]","0.0006986788629888"
"180.086777787907","C00956","M+H2O+H[1+]","0.000101321136980914"
"180.086777787907","C01046","M+H2O+H[1+]","0.000101321136980914"
"180.086777787907","C01077","M+H2O+H[1+]","0.000101321136980914"
"718.834173752317","C01204","M+NaCl[1+]","0.00689728554698377"
"192.061652643674","C00296","M[1+]","0.00174735632600687"
"192.061652643674","C00314","M+Na[1+]","0.00152382309602217"
"192.061652643674","C00547","M+Na[1+]","0.00152382309602217"
"192.061652643674","C01295","M[1+]","0.00174735632600687"
"131.045040914419","C00106","M+H2O+H[1+]","0.000135552351025581"
"131.045040914419","C00337","M-CO+H[1+]","3.55523510222611e-05"
"131.045040914419","C00438","M-HCOOH+H[1+]","0.000135552350997159"
"934.140552802416","C00356","M+Na[1+]","0.00622366435402455"
"336.046813540203","C00968","M+Na[1+]","6.29265669545021e-05"
"336.046813540203","C01185","M[1+]","0.00158645979701078"
"132.090069458614","C00077","M[1+]","0.000169458614010409"
"132.090069458614","C00515","M[1+]","0.000169458614010409"
"210.159861171293","C00612","M+Na[1+]","0.0020847045229857"
"210.159861171293","C01029","M+Na[1+]","0.0020847045229857"
"618.254198226297","C01138","M-CO2+H[1+]","0.00472175952711495"
"618.254198226297","C01221","M-HCOOH+H[1+]","0.00462175952702637"
"239.057125392556","C00918","M-HCOOK+H[1+]","0.0011510742139933"
"239.057125392556","C01275","M+H2O+H[1+]","0.00204892578597082"
"466.228948784327","C01120","M+HCOOK[1+]","0.00402768244305207"
"406.040876111067","C00513","M-C3H4O2+H[1+]","0.00030035570301834"
"406.040876111067","C00705","M+H2O+H[1+]","0.00030035570301834"
"383.040619103528","C00994","M+HCOOK[1+]","0.00314263675801385"
"337.272936339522","C00695","M-C3H4O2+H[1+]","0.000840127248011413"
"605.018284961738","C00029","M+K[1+]","0.000508494968016748"
"605.018284961738","C00052","M+K[1+]","0.000508494968016748"
"528.126722988406","C00415","M+HCOOK[1+]","0.00284652163588817"
"123.065429120195","C00503","M+H[1+]","0.00025265342500802"
"123.065429120195","C00121","M-CO+H[1+]","0.000352653425025551"
"123.065429120195","C00181","M-CO+H[1+]","0.000352653425025551"
"123.065429120195","C00216","M-CO+H[1+]","0.000352653425025551"
"123.065429120195","C00259","M-CO+H[1+]","0.000352653425025551"
"123.065429120195","C00309","M-CO+H[1+]","0.000352653425025551"
"123.065429120195","C00310","M-CO+H[1+]","0.000352653425025551"
"123.065429120195","C00312","M-CO+H[1+]","0.000352653425025551"
"123.065429120195","C00476","M-CO+H[1+]","0.000352653425025551"
"123.065429120195","C00502","M-CO2+H[1+]","0.000252653425022231"
"123.065429120195","C00508","M-CO+H[1+]","0.000352653425025551"
"123.065429120195","C00545","M-CO2+H[1+]","0.000252653425022231"
"123.065429120195","C00878","M-CO2+H[1+]","0.000252653425022231"
"123.065429120195","C00989","M+H2O+H[1+]","0.00025265342500802"
"123.065429120195","C01089","M+H2O+H[1+]","0.00025265342500802"
"123.065429120195","C01188","M+H2O+H[1+]","0.00025265342500802"
"123.065429120195","C01394","M-CO+H[1+]","0.000352653425025551"
"589.048819279458","C00029","M+Na[1+]","0.00454281268810064"
"589.048819279458","C00052","M+Na[1+]","0.00454281268810064"
"244.032688270589","C01099","M[1+]","0.00211172941098425"
"244.032688270589","C01131","M[1+]","0.00211172941098425"
"226.011814006735","C01215","M+K[1+]","0.000937539964979806"
"107.049036726384","C00193","M+H[1+]","0.000139740385989739"
"107.049036726384","C00261","M+H[1+]","0.000139740385989739"
"107.049036726384","C00642","M-HCOOH+H[1+]","0.000139740385989739"
"107.049036726384","C00727","M-H2O+H[1+]","3.97403860006307e-05"
"107.049036726384","C00755","M-HCOOH+H[1+]","0.000139740385989739"
"107.049036726384","C01408","M+2H[2+]","8.97403859880797e-05"
"241.02913185838","C00491","M+H[1+]","0.00194460839000499"
"241.02913185838","C01420","M+H[1+]","0.00194460839000499"
"329.004344237155","C01095","M+H2O+H[1+]","0.000967770384988853"
"329.004344237155","C01099","M+HCOOK[1+]","0.000967770385045696"
"329.004344237155","C01131","M+HCOOK[1+]","0.000967770385045696"
"329.004344237155","C01151","M+H2O+H[1+]","0.000967770384988853"
"329.004344237155","C01182","M+H2O+H[1+]","0.000967770384988853"
"454.976289515699","C00447","M+HCOOK[1+]","0.00111304892902808"
"102.104286068342","C01152","M-HCOONa+H[1+]","0.000690398428005778"
"345.037335750395","C01344","M-HCOONa+H[1+]","0.00104071637503012"
"325.11217486253","C00089","M-H2O+H[1+]","0.000701604239964126"
"325.11217486253","C00185","M-H2O+H[1+]","0.000701604239964126"
"325.11217486253","C00208","M-H2O+H[1+]","0.000701604239964126"
"325.11217486253","C00243","M-H2O+H[1+]","0.000701604239964126"
"325.11217486253","C00252","M-H2O+H[1+]","0.000701604239964126"
"325.11217486253","C00897","M-H2O+H[1+]","0.000701604239964126"
"325.11217486253","C01083","M-H2O+H[1+]","0.000701604239964126"
"325.11217486253","C01235","M-H2O+H[1+]","0.000701604239964126"
"126.043443926322","C00178","M[1+]","0.000543926321995514"
"174.024572631071","C00093","M(C13)+H[1+]","0.000196164301002"
"174.024572631071","C00623","M(C13)+H[1+]","0.000196164301002"
"198.087200199401","C00475","M-HCOOH+H[1+]","0.000176267368999561"
"160.180699706682","C00612","M-CO+H[1+]","7.67600880067221e-05"
"160.180699706682","C01029","M-CO+H[1+]","7.67600880067221e-05"
"668.125708677774","C00004","M(S34)+H[1+]","0.00216778899607561"
"668.125708677774","C00004","M(Cl37)+H[1+]","0.00356778899606525"
"234.076344369017","C00357","M-HCOONa+H[1+]","0.000167902246943186"
"787.468595643415","C01375","M-NH3+H[1+]","0.00581917664499088"
"124.086858850915","C00860","M-H2O+H[1+]","1.76158550146965e-05"
"124.086858850915","C01152","M-HCOOH+H[1+]","0.000117615855003805"
"147.112690227942","C00047","M+H[1+]","8.62388280040705e-05"
"147.112690227942","C00739","M+H[1+]","8.62388280040705e-05"
"147.112690227942","C01142","M+H[1+]","8.62388280040705e-05"
"147.112690227942","C01186","M+H[1+]","8.62388280040705e-05"
"147.112690227942","C00437","M-CO+H[1+]","1.37611719992492e-05"
"147.112690227942","C00666","M-CO2+H[1+]","0.00018623882800739"
"147.112690227942","C00680","M-CO2+H[1+]","0.00018623882800739"
"147.112690227942","C01047","M-CO+H[1+]","1.37611719992492e-05"
"107.0702063878","C00121","M-CO2+H[1+]","7.00789699834559e-05"
"107.0702063878","C00181","M-CO2+H[1+]","7.00789699834559e-05"
"107.0702063878","C00216","M-CO2+H[1+]","7.00789699834559e-05"
"107.0702063878","C00246","M+H2O+H[1+]","7.00789699976667e-05"
"107.0702063878","C00259","M-CO2+H[1+]","7.00789699834559e-05"
"107.0702063878","C00309","M-CO2+H[1+]","7.00789699834559e-05"
"107.0702063878","C00310","M-CO2+H[1+]","7.00789699834559e-05"
"107.0702063878","C00312","M-CO2+H[1+]","7.00789699834559e-05"
"107.0702063878","C00379","M-HCOOH+H[1+]","0.000170078969986776"
"107.0702063878","C00466","M+H2O+H[1+]","7.00789699976667e-05"
"107.0702063878","C00474","M-HCOOH+H[1+]","0.000170078969986776"
"107.0702063878","C00476","M-CO2+H[1+]","7.00789699834559e-05"
"107.0702063878","C00508","M-CO2+H[1+]","7.00789699834559e-05"
"107.0702063878","C00532","M-HCOOH+H[1+]","0.000170078969986776"
"107.0702063878","C00810","M+H2O+H[1+]","7.00789699976667e-05"
"107.0702063878","C00849","M+H2O+H[1+]","7.00789699976667e-05"
"107.0702063878","C01394","M-CO2+H[1+]","7.00789699834559e-05"
"194.100375051058","C00140","M-CO+H[1+]","0.0018014157120092"
"194.100375051058","C00378","M-C3H4O2+H[1+]","0.00189858428797152"
"194.100375051058","C00645","M-CO+H[1+]","0.0018014157120092"
"194.100375051058","C01132","M-CO+H[1+]","0.0018014157120092"
"176.0594905653","C01100","M-HCOOH+H[1+]","0.001114098529996"
"142.009724378329","C01067","M+H+Na[2+]","0.00134791155898029"
"117.102100688447","C00990","M+H[1+]","0.000175778322997644"
"117.102100688447","C00993","M-CO2+H[1+]","0.000175778322997644"
"117.102100688447","C01028","M-HCOOH+H[1+]","0.000175778322997644"
"205.06379146985","C00542","M-H2O+H[1+]","0.000284996919987179"
"205.06379146985","C00669","M-HCOOH+H[1+]","0.000384996919990499"
"205.06379146985","C00799","M-H2O+H[1+]","0.000984996919981995"
"474.916664049412","C00119","M+HCOOK[1+]","0.00371241735797412"
"308.077294843537","C00200","M(C13)+H[1+]","0.00078162323302422"
"308.077294843537","C01304","M-HCOOH+H[1+]","0.00181837676700525"
"367.335177194957","C00599","M-H2O+H[1+]","0.000699271813004998"
"367.335177194957","C01164","M-H2O+H[1+]","0.000699271813004998"
"175.047606612586","C01042","M[1+]","0.000493387413996516"
"175.047606612586","C01045","M[1+]","0.000493387413996516"
"122.07811490032","C00735","M(C13)+3H[3+]","5.10021668276295e-06"
"122.07811490032","C01124","M(C13)+3H[3+]","5.10021668276295e-06"
"319.225883225792","C00909","M+H[1+]","0.000893240977973164"
"319.225883225792","C00639","M-H4O2+H[1+]","0.000793240977941423"
"319.225883225792","C00735","M-CO2+H[1+]","0.000893240977973164"
"319.225883225792","C00777","M+H2O+H[1+]","0.000893240978030008"
"319.225883225792","C00959","M-H2O+H[1+]","0.000893240977973164"
"319.225883225792","C01124","M-CO2+H[1+]","0.000893240977973164"
"244.040800059967","C01042","M+HCOONa[1+]","0.00197640680300992"
"244.040800059967","C01045","M+HCOONa[1+]","0.00197640680300992"
"127.025205401411","C00245","M(C13)+H[1+]","0.000171065358998135"
"127.025205401411","C00265","M-CO+H[1+]","0.00072893464100332"
"127.025205401411","C00950","M-CO+H[1+]","0.00072893464100332"
"142.047404708043","C00188","M+Na[1+]","7.17587270173681e-05"
"142.047404708043","C00263","M+Na[1+]","7.17587270173681e-05"
"142.047404708043","C00820","M+Na[1+]","7.17587270173681e-05"
"156.592499503215","C00933","M(C13)+2H[2+]","0.000823036445012804"
"296.065288202436","C00055","M-CO+H[1+]","0.00111173566602929"
"97.1011301595299","C00848","M-C3H4O2+H[1+]","4.63072400975761e-05"
"122.06894116396","C00272","M(C13)+2H[2+]","0.001214697190008"
"122.06894116396","C00601","M(C13)+H[1+]","0.000764697190007269"
"246.050512066014","C00955","M+HCOOK[1+]","0.00216440075601554"
"194.640933404487","C01284","M(C13)+3H[3+]","0.000923604383672227"
"283.993646025498","C01102","M+HCOOK[1+]","0.000469558727957065"
"235.011920835431","C01173","M+NaCl[1+]","0.00125563133900641"
"86.0963364492673","C00123","M-HCOOH+H[1+]","0.000140017502701539"
"86.0963364492673","C00407","M-HCOOH+H[1+]","0.000140017502701539"
"86.0963364492673","C00408","M-CO2+H[1+]","0.000140017502701539"
"146.081029941523","C01028","M-NH3+H[1+]","0.000146525247004092"
"146.081029941523","C00450","M+H2O+H[1+]","0.000146525247004092"
"146.081029941523","C00624","M-CO2+H[1+]","0.000146525247004092"
"146.081029941523","C01250","M-CO+H[1+]","4.65252470007727e-05"
"178.022993602135","C00191","M-NH3+H[1+]","0.000482864635017677"
"178.022993602135","C00333","M-NH3+H[1+]","0.000482864635017677"
"178.022993602135","C00558","M-NH3+H[1+]","0.000482864635017677"
"178.022993602135","C00618","M-NH3+H[1+]","0.000482864635017677"
"178.022993602135","C00905","M-NH3+H[1+]","0.000482864635017677"
"178.022993602135","C01062","M-NH3+H[1+]","0.000482864635017677"
"178.022993602135","C00188","M+NaCl[1+]","0.00108286463500917"
"178.022993602135","C00263","M+NaCl[1+]","0.00108286463500917"
"178.022993602135","C00820","M+NaCl[1+]","0.00108286463500917"
"178.022993602135","C01210","M+Na[1+]","0.000982864635005853"
"148.124912865917","C01414","M+H+Na[2+]","0.00143639914699634"
"322.273347285382","C00319","M+Na[1+]","0.00167081861195584"
"90.0084038900195","C00218","M+NaCl[1+]","0.000327423249501635"
"642.252817010734","C01023","M+NaCl[1+]","0.00564054396397751"
"101.059599738139","C00183","M-NH3+H[1+]","0.000176728630989942"
"101.059599738139","C00431","M-NH3+H[1+]","0.000176728630989942"
"101.059599738139","C00719","M-NH3+H[1+]","0.000176728630989942"
"101.059599738139","C00659","M-HCOOH+H[1+]","0.000176728630975731"
"101.059599738139","C00772","M-HCOOH+H[1+]","0.000176728630975731"
"101.059599738139","C00922","M-CO2+H[1+]","0.000176728631004153"
"101.059599738139","C00966","M-HCOOH+H[1+]","0.000176728630975731"
"101.059599738139","C01053","M-HCOOH+H[1+]","0.000176728630975731"
"101.059599738139","C01125","M-CO+H[1+]","2.32713690024866e-05"
"216.052061594012","C01075","M-CO2+H[1+]","0.00161487275801164"
"745.314471070655","C00317","M-HCOOK+H[1+]","0.00620539611497861"
"188.022825427445","C00506","M+H2O+H[1+]","0.00044896067498712"
"188.022825427445","C01075","M-C3H4O2+H[1+]","0.00044896067498712"
"186.962993203569","C00975","M+K[1+]","0.000583263201008322"
"177.086795322629","C01109","M+H2O+H[1+]","0.000181144141009781"
"196.060243919531","C00822","M+H[1+]","0.000232547239022551"
"196.060243919531","C00257","M[1+]","0.00194391953098716"
"196.060243919531","C00514","M[1+]","0.00194391953098716"
"196.060243919531","C00770","M[1+]","0.00194391953098716"
"196.060243919531","C00800","M[1+]","0.00194391953098716"
"196.060243919531","C00817","M[1+]","0.00194391953098716"
"196.060243919531","C00880","M[1+]","0.00194391953098716"
"196.060243919531","C01249","M-CO+H[1+]","0.000132547239019232"
"449.868331862952","C00992","M+3H[3+]","0.00275539618195353"
"247.089637052249","C00120","M(S34)+H[1+]","0.00163941452100858"
"247.089637052249","C00341","M-HCOONa+H[1+]","0.00136058547897733"
"240.107519149562","C00268","M+H[1+]","0.001557317208011"
"240.107519149562","C00140","M+H2O+H[1+]","0.000257317208024688"
"240.107519149562","C00212","M-CO+H[1+]","0.00155731720798258"
"240.107519149562","C00330","M-CO+H[1+]","0.00155731720798258"
"240.107519149562","C00387","M-CO2+H[1+]","0.00165731720801432"
"240.107519149562","C00645","M+H2O+H[1+]","0.000257317208024688"
"240.107519149562","C01132","M+H2O+H[1+]","0.000257317208024688"
"169.049391464856","C00502","M(S34)+H[1+]","0.00138500191400226"
"169.049391464856","C00544","M+H[1+]","0.000185001914019267"
"169.049391464856","C00545","M(S34)+H[1+]","0.00138500191400226"
"169.049391464856","C00878","M(S34)+H[1+]","0.00138500191400226"
"169.049391464856","C01031","M(C13)+2H[2+]","0.0010649980859796"
"169.049391464856","C01161","M+H[1+]","0.000185001914019267"
"317.055208799941","C00455","M-H2O+H[1+]","0.00193233317099839"
"381.022701729373","C00364","M+NaCl[1+]","0.000225262603009924"
"105.069799087057","C00423","M-CO2+H[1+]","7.73797129909326e-05"
"105.069799087057","C00903","M-CO+H[1+]","2.26202870123871e-05"
"206.110603051038","C00977","M(S34)+H[1+]","0.00162658426799567"
"206.110603051038","C00977","M(Cl37)+H[1+]","0.000226584268006036"
"147.047098119828","C00922","M(Cl37)+H[1+]","0.000321653057994808"
"147.047098119828","C00940","M(C13)+H[1+]","0.00107834694199482"
"405.221969585235","C00959","M+HCOONa[1+]","0.00280688153497977"
"145.169788642016","C01037","M-CO2+H[1+]","0.000187824754021904"
"172.02794173351","C00606","M+H2O+H[1+]","0.000465266739979597"
"167.05620119943","C00502","M+H[1+]","0.00122473266000611"
"167.05620119943","C00545","M+H[1+]","0.00122473266000611"
"167.05620119943","C00878","M+H[1+]","0.00122473266000611"
"167.05620119943","C00191","M-CO+H[1+]","0.00122473266000611"
"167.05620119943","C00333","M-CO+H[1+]","0.00122473266000611"
"167.05620119943","C00558","M-CO+H[1+]","0.00122473266000611"
"167.05620119943","C00618","M-CO+H[1+]","0.00122473266000611"
"167.05620119943","C00652","M+H2O+H[1+]","0.00112473265997437"
"167.05620119943","C00684","M+H2O+H[1+]","0.00112473265997437"
"167.05620119943","C00815","M+H2O+H[1+]","0.00112473265997437"
"167.05620119943","C00818","M-CO2+H[1+]","0.00112473266000279"
"167.05620119943","C00879","M-CO2+H[1+]","0.00112473266000279"
"167.05620119943","C00896","M+2H[2+]","0.000874732660008704"
"167.05620119943","C00905","M-CO+H[1+]","0.00122473266000611"
"167.05620119943","C01062","M-CO+H[1+]","0.00122473266000611"
"167.05620119943","C01087","M+H2O+H[1+]","0.00112473265997437"
"167.05620119943","C01114","M+H2O+H[1+]","0.00112473265997437"
"167.05620119943","C01187","M-C3H4O2+H[1+]","0.00112473266000279"
"203.106439641584","C00977","M[1+]","0.000539641583998218"
"132.048557530087","C00073","M-H2O+H[1+]","0.0008810633170242"
"132.048557530087","C00855","M-H2O+H[1+]","0.0008810633170242"
"142.097446450478","C00860","M+H[1+]","3.00162920154889e-05"
"142.097446450478","C01152","M-CO+H[1+]","6.99837079878307e-05"
"247.107205012826","C01056","M+HCOONa[1+]","0.00192854605597859"
"123.080322155322","C00783","M-NH3+H[1+]","0.000154311448014255"
"123.080322155322","C01198","M-CO2+H[1+]","0.000154311447985833"
"332.094234687433","C01069","M(S34)+H[1+]","0.00214177933696647"
"332.094234687433","C00270","M+Na[1+]","0.00104177933695837"
"332.094234687433","C00896","M[1+]","0.00186531256696298"
"202.043174215599","C01036","M(C13)+H[1+]","0.000397748828987687"
"202.043174215599","C01061","M(C13)+H[1+]","0.000397748828987687"
"150.112423486631","C00123","M+H2O+H[1+]","5.29801390314333e-05"
"150.112423486631","C00407","M+H2O+H[1+]","5.29801390314333e-05"
"423.088913938655","C00689","M+H[1+]","0.000862528114964789"
"423.088913938655","C00852","M+HCOONa[1+]","0.000862528114964789"
"205.092946038918","C01365","M(C13)+H[1+]","0.000169572147996178"
"299.041109037976","C00455","M-H4O2+H[1+]","0.00156742879397598"
"208.055434663089","C00725","M(C13)+H[1+]","0.00125819631898594"
"208.055434663089","C01251","M(C13)+H[1+]","0.00205819631898407"
"160.001411022468","C00037","M+HCOOK[1+]","0.000834555698020267"
"160.001411022468","C00169","M+H2O+H[1+]","0.000834555697991846"
"201.001396459528","C00036","M+HCOONa[1+]","0.000819992758010812"
"401.151624518922","C00448","M+H2O+H[1+]","0.00274805215201468"
"1044.3009465767","C00154","M+K[1+]","0.00672989007011893"
"301.110491265332","C00757","M-H4O2+H[1+]","0.000814798561975749"
"411.047556040168","C00570","M-H4O2+H[1+]","0.00107957339798759"
"99.9882764303089","C00009","M(C13)+H[1+]","0.000699963538906445"
"118.065001805889","C00463","M+H[1+]","7.46608809976124e-05"
"190.126597530848","C01092","M(Cl37)+H[1+]","0.0013210640779846"
"406.040769269481","C00513","M-C3H4O2+H[1+]","0.000407197289007399"
"406.040769269481","C00705","M+H2O+H[1+]","0.000407197289007399"
"154.058542319184","C00642","M(C13)+H[1+]","0.000565852413984658"
"154.058542319184","C00755","M(C13)+H[1+]","0.000565852413984658"
"154.058542319184","C00300","M+Na[1+]","0.000234147586013478"
"178.053037989649","C00438","M(C13)+H[1+]","0.000938477120996595"
"178.053037989649","C01042","M(Cl37)+H[1+]","0.000461522878993037"
"178.053037989649","C01045","M(Cl37)+H[1+]","0.000461522878993037"
"178.053037989649","C01313","M+2H[2+]","0.00146152287899781"
"414.043644449364","C00942","M+HCOONa[1+]","0.00156798259405377"
"204.973272378749","C00703","M(S34)+H[1+]","0.000404088021014104"
"204.973272378749","C00703","M(Cl37)+H[1+]","0.00180408802100374"
"204.973272378749","C01319","M(S34)+H[1+]","0.000404088021014104"
"204.973272378749","C01319","M(Cl37)+H[1+]","0.00180408802100374"
"167.033806888118","C00847","M-NH3+H[1+]","0.000169578652020164"
"118.060140106757","C00581","M+H[1+]","0.000936360012985915"
"492.130556164473","C00982","M+HCOOK[1+]","0.00142030229704915"
"114.127634860048","C00729","M-CO+H[1+]","4.16067219788374e-05"
"279.102323385521","C01425","M(Cl37)+H[1+]","0.00204691875097751"
"266.1228794783","C00270","M-CO2+H[1+]","0.000596988470022097"
"149.023205500392","C00026","M(S34)+H[1+]","0.00137096637800482"
"149.023205500392","C00971","M-NH3+H[1+]","0.000170966377993409"
"149.023205500392","C01275","M-C3H4O2+H[1+]","0.000170966377993409"
"269.143197347102","C00757","M-HCOONa+H[1+]","0.000279119668050498"
"166.049760991231","C00971","M+H[1+]","0.000115475538990495"
"166.049760991231","C00847","M-H2O+H[1+]","0.000115475538990495"
"169.096979790648","C00534","M+H[1+]","0.000196676122016015"
"169.096979790648","C00756","M+K[1+]","0.00159667612200565"
"186.008207014116","C00758","M-NH3+H[1+]","0.000830547345998411"
"186.008207014116","C00841","M-NH3+H[1+]","0.000830547345998411"
"500.071537301249","C00916","M+HCOOK[1+]","0.00193916552098017"
"203.991206762631","C00872","M+HCOOK[1+]","0.000730295860989827"
"181.995492146839","C00354","M+H+Na[2+]","0.000784319930971833"
"181.995492146839","C00665","M+H+Na[2+]","0.000784319930971833"
"181.995492146839","C01220","M+H+Na[2+]","0.000784319930971833"
"181.995492146839","C01231","M+H+Na[2+]","0.000784319930971833"
"100.98064161688","C00009","M(S34)+H[1+]","0.000665150110009449"
"100.98064161688","C00009","M(Cl37)+H[1+]","0.000734849889994393"
"151.03515471302","C00802","M+H2O+H[1+]","0.000178246249987524"
"151.03515471302","C01125","M+Na[1+]","0.00142175375000875"
"131.053012679808","C01125","M(Cl37)+H[1+]","0.00123621303799837"
"126.054833054922","C00355","M-C3H4O2+H[1+]","0.000143411848000596"
"126.054833054922","C00632","M-CO+H[1+]","4.34118479830659e-05"
"126.054833054922","C00956","M-H4O2+H[1+]","4.34118480114876e-05"
"126.054833054922","C01046","M-H4O2+H[1+]","4.34118480114876e-05"
"126.054833054922","C01077","M-H4O2+H[1+]","4.34118480114876e-05"
"126.054833054922","C01270","M-CO+H[1+]","4.34118479830659e-05"
"121.039542480833","C00785","M-H2O+H[1+]","3.39859369944406e-05"
"172.133057494549","C01037","M-NH3+H[1+]","0.000218972221006197"
